Variables;MILP Feasible;result
X_49_0_4_5;0;0
X_50_0_4_5;0;0
X_51_0_4_5;0;0
X_52_0_4_5;0;0
X_53_0_4_5;0;0
X_54_0_4_5;0;0
X_55_0_4_5;0;0
X_56_0_4_5;1;1
X_57_0_4_5;0;0
X_0_0_4_6;0;0
X_1_0_4_6;0;0
X_2_0_4_6;0;0
X_3_0_4_6;0;0
X_4_0_4_6;0;0
X_5_0_4_6;0;0
X_6_0_4_6;0;0
X_7_0_4_6;0;0
X_8_0_4_6;0;0
X_9_0_4_6;0;0
X_10_0_4_6;0;0
X_11_0_4_6;0;0
X_12_0_4_6;0;0
X_13_0_4_6;0;0
X_14_0_4_6;0;0
X_15_0_4_6;0;0
X_16_0_4_6;0;0
X_17_0_4_6;0;0
X_18_0_4_6;0;0
X_19_0_4_6;0;0
X_20_0_4_6;0;0
X_21_0_4_6;0;0
X_22_0_4_6;0;0
X_23_0_4_6;0;0
X_24_0_4_6;0;0
X_25_0_4_6;0;0
X_26_0_4_6;0;0
X_27_0_4_6;0;0
X_28_0_4_6;0;0
X_29_0_4_6;0;0
X_30_0_4_6;0;0
X_31_0_4_6;0;0
X_32_0_4_6;0;0
X_33_0_4_6;0;0
X_34_0_4_6;0;0
X_35_0_4_6;0;0
X_36_0_4_6;0;0
X_37_0_4_6;0;0
X_38_0_4_6;0;0
X_39_0_4_6;0;0
X_40_0_4_6;0;0
X_41_0_4_6;0;0
X_42_0_4_6;0;0
X_43_0_4_6;0;0
X_44_0_4_6;0;0
X_45_0_4_6;0;0
X_46_0_4_6;0;0
X_47_0_4_6;0;0
X_48_0_4_6;0;0
X_49_0_4_6;0;0
X_50_0_4_6;0;0
X_51_0_4_6;0;0
X_52_0_4_6;0;0
X_53_0_4_6;0;0
X_54_0_4_6;0;0
X_55_0_4_6;0;0
X_56_0_4_6;1;1
X_57_0_4_6;0;0
X_0_1_0_0;0;0
X_1_1_0_0;0;0
X_2_1_0_0;0;0
X_3_1_0_0;0;0
X_4_1_0_0;0;0
X_5_1_0_0;0;0
X_6_1_0_0;0;0
X_7_1_0_0;0;0
X_8_1_0_0;0;0
X_9_1_0_0;0;0
X_10_1_0_0;0;0
X_11_1_0_0;0;0
X_12_1_0_0;0;0
X_13_1_0_0;0;0
X_14_1_0_0;0;0
X_15_1_0_0;0;0
X_16_1_0_0;0;0
X_17_1_0_0;0;0
X_18_1_0_0;0;0
X_19_1_0_0;0;0
X_20_1_0_0;0;0
X_21_1_0_0;0;0
X_22_1_0_0;0;0
X_23_1_0_0;0;0
X_24_1_0_0;0;0
X_25_1_0_0;0;0
X_26_1_0_0;0;0
X_27_1_0_0;0;0
X_28_1_0_0;0;0
X_29_1_0_0;0;0
X_30_1_0_0;0;0
X_31_1_0_0;0;0
X_32_1_0_0;0;0
X_33_1_0_0;0;0
X_34_1_0_0;0;0
X_35_1_0_0;0;0
X_36_1_0_0;0;0
X_37_1_0_0;0;0
X_38_1_0_0;0;0
X_39_1_0_0;0;0
X_40_1_0_0;0;0
X_41_1_0_0;0;0
X_42_1_0_0;0;0
X_43_1_0_0;0;0
X_44_1_0_0;0;0
X_45_1_0_0;0;0
X_46_1_0_0;0;0
X_47_1_0_0;0;0
X_48_1_0_0;0;0
X_49_1_0_0;0;0
X_50_1_0_0;0;0
X_51_1_0_0;0;0
X_52_1_0_0;0;0
X_53_1_0_0;0;0
X_54_1_0_0;0;0
X_55_1_0_0;0;0
X_56_1_0_0;0;0
X_57_1_0_0;1;1
X_0_1_0_1;0;0
X_1_1_0_1;0;0
X_2_1_0_1;0;0
X_3_1_0_1;0;0
X_4_1_0_1;0;0
X_5_1_0_1;0;0
X_6_1_0_1;0;0
X_7_1_0_1;0;0
X_8_1_0_1;0;0
X_9_1_0_1;0;0
X_10_1_0_1;0;0
X_11_1_0_1;0;0
X_12_1_0_1;0;0
X_13_1_0_1;0;0
X_14_1_0_1;0;0
X_15_1_0_1;0;0
X_16_1_0_1;0;0
X_17_1_0_1;0;0
X_18_1_0_1;0;0
X_19_1_0_1;0;0
X_20_1_0_1;0;0
X_21_1_0_1;0;0
X_22_1_0_1;0;0
X_23_1_0_1;0;0
X_24_1_0_1;0;0
X_25_1_0_1;0;0
X_26_1_0_1;0;0
X_27_1_0_1;0;0
X_28_1_0_1;0;0
X_29_1_0_1;0;0
X_30_1_0_1;0;0
X_31_1_0_1;0;0
X_32_1_0_1;0;0
X_33_1_0_1;0;0
X_34_1_0_1;0;0
X_35_1_0_1;0;0
X_36_1_0_1;0;0
X_37_1_0_1;0;0
X_38_1_0_1;0;0
X_39_1_0_1;0;0
X_40_1_0_1;0;0
X_41_1_0_1;0;0
X_42_1_0_1;0;0
X_43_1_0_1;0;0
X_44_1_0_1;0;0
X_45_1_0_1;0;0
X_46_1_0_1;0;0
X_47_1_0_1;0;0
X_48_1_0_1;0;0
X_49_1_0_1;1;1
X_50_1_0_1;0;0
X_51_1_0_1;0;0
X_52_1_0_1;0;0
X_53_1_0_1;0;0
X_54_1_0_1;0;0
X_55_1_0_1;0;0
X_56_1_0_1;0;0
X_57_1_0_1;0;0
X_0_1_0_2;0;0
X_1_1_0_2;0;0
X_2_1_0_2;0;0
X_3_1_0_2;0;0
X_4_1_0_2;0;0
X_5_1_0_2;0;0
X_6_1_0_2;0;0
X_7_1_0_2;0;0
X_8_1_0_2;0;0
X_9_1_0_2;0;0
X_10_1_0_2;0;0
X_11_1_0_2;0;0
X_12_1_0_2;0;0
X_13_1_0_2;0;0
X_14_1_0_2;0;0
X_15_1_0_2;0;0
X_16_1_0_2;0;0
X_17_1_0_2;0;0
X_18_1_0_2;0;0
X_19_1_0_2;0;0
X_20_1_0_2;0;0
X_21_1_0_2;0;0
X_22_1_0_2;0;0
X_23_1_0_2;0;0
X_24_1_0_2;0;0
X_25_1_0_2;0;0
X_26_1_0_2;0;0
X_27_1_0_2;0;0
X_28_1_0_2;0;0
X_29_1_0_2;0;0
X_30_1_0_2;0;0
X_31_1_0_2;0;0
X_32_1_0_2;0;0
X_33_1_0_2;0;0
X_34_1_0_2;0;0
X_35_1_0_2;0;0
X_36_1_0_2;0;0
X_37_1_0_2;0;0
X_38_1_0_2;0;0
X_39_1_0_2;0;0
X_40_1_0_2;0;0
X_41_1_0_2;0;0
X_42_1_0_2;0;0
X_43_1_0_2;1;1
X_44_1_0_2;0;0
X_45_1_0_2;0;0
X_46_1_0_2;0;0
X_47_1_0_2;0;0
X_48_1_0_2;0;0
X_49_1_0_2;0;0
X_50_1_0_2;0;0
X_51_1_0_2;0;0
X_52_1_0_2;0;0
X_53_1_0_2;0;0
X_54_1_0_2;0;0
X_55_1_0_2;0;0
X_56_1_0_2;0;0
X_57_1_0_2;0;0
X_0_1_0_3;0;0
X_1_1_0_3;0;0
X_2_1_0_3;0;0
X_3_1_0_3;0;0
X_4_1_0_3;0;0
X_5_1_0_3;0;0
X_6_1_0_3;0;0
X_7_1_0_3;0;0
X_8_1_0_3;0;0
X_9_1_0_3;0;0
X_10_1_0_3;0;0
X_11_1_0_3;0;0
X_12_1_0_3;0;0
X_13_1_0_3;0;0
X_14_1_0_3;0;0
X_15_1_0_3;0;0
X_16_1_0_3;0;0
X_17_1_0_3;0;0
X_18_1_0_3;0;0
X_19_1_0_3;0;0
X_20_1_0_3;0;0
X_21_1_0_3;0;0
X_22_1_0_3;0;0
X_23_1_0_3;0;0
X_24_1_0_3;0;0
X_25_1_0_3;0;0
X_26_1_0_3;0;0
X_27_1_0_3;0;0
X_28_1_0_3;0;0
X_29_1_0_3;0;0
X_30_1_0_3;0;0
X_31_1_0_3;0;0
X_32_1_0_3;0;0
X_33_1_0_3;0;0
X_34_1_0_3;0;0
X_35_1_0_3;0;0
X_36_1_0_3;0;0
X_37_1_0_3;0;0
X_38_1_0_3;0;0
X_39_1_0_3;0;0
X_40_1_0_3;0;0
X_41_1_0_3;0;0
X_42_1_0_3;0;0
X_43_1_0_3;0;0
X_44_1_0_3;0;0
X_45_1_0_3;0;0
X_46_1_0_3;0;0
X_47_1_0_3;0;0
X_48_1_0_3;0;0
X_49_1_0_3;1;1
X_50_1_0_3;0;0
X_51_1_0_3;0;0
X_52_1_0_3;0;0
X_53_1_0_3;0;0
X_54_1_0_3;0;0
X_55_1_0_3;0;0
X_56_1_0_3;0;0
X_57_1_0_3;0;0
X_0_1_0_4;0;0
X_1_1_0_4;0;0
X_2_1_0_4;0;0
X_3_1_0_4;0;0
X_4_1_0_4;0;0
X_5_1_0_4;0;0
X_6_1_0_4;0;0
X_7_1_0_4;0;0
X_8_1_0_4;0;0
X_9_1_0_4;0;0
X_10_1_0_4;0;0
X_11_1_0_4;0;0
X_12_1_0_4;0;0
X_13_1_0_4;0;0
X_14_1_0_4;0;0
X_15_1_0_4;0;0
X_16_1_0_4;0;0
X_17_1_0_4;0;0
X_18_1_0_4;0;0
X_19_1_0_4;0;0
X_20_1_0_4;0;0
X_21_1_0_4;0;0
X_22_1_0_4;0;0
X_23_1_0_4;0;0
X_24_1_0_4;0;0
X_25_1_0_4;0;0
X_26_1_0_4;0;0
X_27_1_0_4;0;0
X_28_1_0_4;0;0
X_29_1_0_4;0;0
X_30_1_0_4;0;0
X_31_1_0_4;0;0
X_32_1_0_4;0;0
X_33_1_0_4;0;0
X_34_1_0_4;0;0
X_35_1_0_4;0;0
X_36_1_0_4;0;0
X_37_1_0_4;0;0
X_38_1_0_4;0;0
X_39_1_0_4;0;0
X_40_1_0_4;0;0
X_41_1_0_4;0;0
X_42_1_0_4;0;0
X_43_1_0_4;0;0
X_44_1_0_4;0;0
X_45_1_0_4;0;0
X_46_1_0_4;0;0
X_47_1_0_4;0;0
X_48_1_0_4;0;0
X_49_1_0_4;0;0
X_50_1_0_4;1;1
X_51_1_0_4;0;0
X_52_1_0_4;0;0
X_53_1_0_4;0;0
X_54_1_0_4;0;0
X_55_1_0_4;0;0
X_56_1_0_4;0;0
X_57_1_0_4;0;0
X_0_1_0_5;0;0
X_1_1_0_5;1;1
X_2_1_0_5;0;0
X_3_1_0_5;0;0
X_4_1_0_5;0;0
X_5_1_0_5;0;0
X_6_1_0_5;0;0
X_7_1_0_5;0;0
X_8_1_0_5;0;0
X_9_1_0_5;0;0
X_10_1_0_5;0;0
X_11_1_0_5;0;0
X_12_1_0_5;0;0
X_13_1_0_5;0;0
X_14_1_0_5;0;0
X_15_1_0_5;0;0
X_16_1_0_5;0;0
X_17_1_0_5;0;0
X_18_1_0_5;0;0
X_19_1_0_5;0;0
X_20_1_0_5;0;0
X_21_1_0_5;0;0
X_22_1_0_5;0;0
X_23_1_0_5;0;0
X_24_1_0_5;0;0
X_25_1_0_5;0;0
X_26_1_0_5;0;0
X_27_1_0_5;0;0
X_28_1_0_5;0;0
X_29_1_0_5;0;0
X_30_1_0_5;0;0
X_31_1_0_5;0;0
X_32_1_0_5;0;0
X_33_1_0_5;0;0
X_34_1_0_5;0;0
X_35_1_0_5;0;0
X_36_1_0_5;0;0
X_37_1_0_5;0;0
X_38_1_0_5;0;0
X_39_1_0_5;0;0
X_40_1_0_5;0;0
X_41_1_0_5;0;0
X_42_1_0_5;0;0
X_43_1_0_5;0;0
X_44_1_0_5;0;0
X_45_1_0_5;0;0
X_46_1_0_5;0;0
X_47_1_0_5;0;0
X_48_1_0_5;0;0
X_49_1_0_5;0;0
X_50_1_0_5;0;0
X_51_1_0_5;0;0
X_52_1_0_5;0;0
X_53_1_0_5;0;0
X_54_1_0_5;0;0
X_55_1_0_5;0;0
X_56_1_0_5;0;0
X_57_1_0_5;0;0
X_0_1_0_6;0;0
X_1_1_0_6;1;1
X_2_1_0_6;0;0
X_3_1_0_6;0;0
X_4_1_0_6;0;0
X_5_1_0_6;0;0
X_6_1_0_6;0;0
X_7_1_0_6;0;0
X_8_1_0_6;0;0
X_9_1_0_6;0;0
X_10_1_0_6;0;0
X_11_1_0_6;0;0
X_12_1_0_6;0;0
X_13_1_0_6;0;0
X_14_1_0_6;0;0
X_15_1_0_6;0;0
X_16_1_0_6;0;0
X_17_1_0_6;0;0
X_18_1_0_6;0;0
X_19_1_0_6;0;0
X_20_1_0_6;0;0
X_21_1_0_6;0;0
X_22_1_0_6;0;0
X_23_1_0_6;0;0
X_24_1_0_6;0;0
X_25_1_0_6;0;0
X_26_1_0_6;0;0
X_27_1_0_6;0;0
X_28_1_0_6;0;0
X_29_1_0_6;0;0
X_30_1_0_6;0;0
X_31_1_0_6;0;0
X_32_1_0_6;0;0
X_33_1_0_6;0;0
X_34_1_0_6;0;0
X_35_1_0_6;0;0
X_36_1_0_6;0;0
X_37_1_0_6;0;0
X_38_1_0_6;0;0
X_39_1_0_6;0;0
X_40_1_0_6;0;0
X_41_1_0_6;0;0
X_42_1_0_6;0;0
X_43_1_0_6;0;0
X_44_1_0_6;0;0
X_45_1_0_6;0;0
X_46_1_0_6;0;0
X_47_1_0_6;0;0
X_48_1_0_6;0;0
X_49_1_0_6;0;0
X_50_1_0_6;0;0
X_51_1_0_6;0;0
X_52_1_0_6;0;0
X_53_1_0_6;0;0
X_54_1_0_6;0;0
X_55_1_0_6;0;0
X_56_1_0_6;0;0
X_57_1_0_6;0;0
X_0_1_1_0;0;0
X_1_1_1_0;0;0
X_2_1_1_0;0;0
X_3_1_1_0;0;0
X_4_1_1_0;0;0
X_5_1_1_0;0;0
X_6_1_1_0;0;0
X_7_1_1_0;0;0
X_8_1_1_0;0;0
X_9_1_1_0;0;0
X_10_1_1_0;0;0
X_11_1_1_0;0;0
X_12_1_1_0;0;0
X_13_1_1_0;0;0
X_14_1_1_0;0;0
X_15_1_1_0;0;0
X_16_1_1_0;0;0
X_17_1_1_0;0;0
X_18_1_1_0;0;0
X_19_1_1_0;0;0
X_20_1_1_0;0;0
X_21_1_1_0;0;0
X_22_1_1_0;0;0
X_23_1_1_0;0;0
X_24_1_1_0;0;0
X_25_1_1_0;0;0
X_26_1_1_0;0;0
X_27_1_1_0;0;0
X_28_1_1_0;0;0
X_29_1_1_0;0;0
X_30_1_1_0;1;1
X_31_1_1_0;0;0
X_32_1_1_0;0;0
X_33_1_1_0;0;0
X_34_1_1_0;0;0
X_35_1_1_0;0;0
X_36_1_1_0;0;0
X_37_1_1_0;0;0
X_38_1_1_0;0;0
X_39_1_1_0;0;0
X_40_1_1_0;0;0
X_41_1_1_0;0;0
X_42_1_1_0;0;0
X_43_1_1_0;0;0
X_44_1_1_0;0;0
X_45_1_1_0;0;0
X_46_1_1_0;0;0
X_47_1_1_0;0;0
X_48_1_1_0;0;0
X_49_1_1_0;0;0
X_50_1_1_0;0;0
X_51_1_1_0;0;0
X_52_1_1_0;0;0
X_53_1_1_0;0;0
X_54_1_1_0;0;0
X_55_1_1_0;0;0
X_56_1_1_0;0;0
X_57_1_1_0;0;0
X_0_1_1_1;0;0
X_1_1_1_1;0;0
X_2_1_1_1;0;0
X_3_1_1_1;0;0
X_4_1_1_1;0;0
X_5_1_1_1;0;0
X_6_1_1_1;0;0
X_7_1_1_1;0;0
X_8_1_1_1;1;1
X_9_1_1_1;0;0
X_10_1_1_1;0;0
X_11_1_1_1;0;0
X_12_1_1_1;0;0
X_13_1_1_1;0;0
X_14_1_1_1;0;0
X_15_1_1_1;0;0
X_16_1_1_1;0;0
X_17_1_1_1;0;0
X_18_1_1_1;0;0
X_19_1_1_1;0;0
X_20_1_1_1;0;0
X_21_1_1_1;0;0
X_22_1_1_1;0;0
X_23_1_1_1;0;0
X_24_1_1_1;0;0
X_25_1_1_1;0;0
X_26_1_1_1;0;0
X_27_1_1_1;0;0
X_28_1_1_1;0;0
X_29_1_1_1;0;0
X_30_1_1_1;0;0
X_31_1_1_1;0;0
X_32_1_1_1;0;0
X_33_1_1_1;0;0
X_34_1_1_1;0;0
X_35_1_1_1;0;0
X_36_1_1_1;0;0
X_37_1_1_1;0;0
X_38_1_1_1;0;0
X_39_1_1_1;0;0
X_40_1_1_1;0;0
X_41_1_1_1;0;0
X_42_1_1_1;0;0
X_43_1_1_1;0;0
X_44_1_1_1;0;0
X_45_1_1_1;0;0
X_46_1_1_1;0;0
X_47_1_1_1;0;0
X_48_1_1_1;0;0
X_49_1_1_1;0;0
X_50_1_1_1;0;0
X_51_1_1_1;0;0
X_52_1_1_1;0;0
X_53_1_1_1;0;0
X_54_1_1_1;0;0
X_55_1_1_1;0;0
X_56_1_1_1;0;0
X_57_1_1_1;0;0
X_0_1_1_2;0;0
X_1_1_1_2;0;0
X_2_1_1_2;0;0
X_3_1_1_2;0;0
X_4_1_1_2;0;0
X_5_1_1_2;0;0
X_6_1_1_2;0;0
X_7_1_1_2;0;0
X_8_1_1_2;1;1
X_9_1_1_2;0;0
X_10_1_1_2;0;0
X_11_1_1_2;0;0
X_12_1_1_2;0;0
X_13_1_1_2;0;0
X_14_1_1_2;0;0
X_15_1_1_2;0;0
X_16_1_1_2;0;0
X_17_1_1_2;0;0
X_18_1_1_2;0;0
X_19_1_1_2;0;0
X_20_1_1_2;0;0
X_21_1_1_2;0;0
X_22_1_1_2;0;0
X_23_1_1_2;0;0
X_24_1_1_2;0;0
X_25_1_1_2;0;0
X_26_1_1_2;0;0
X_27_1_1_2;0;0
X_28_1_1_2;0;0
X_29_1_1_2;0;0
X_30_1_1_2;0;0
X_31_1_1_2;0;0
X_32_1_1_2;0;0
X_33_1_1_2;0;0
X_34_1_1_2;0;0
X_35_1_1_2;0;0
X_36_1_1_2;0;0
X_37_1_1_2;0;0
X_38_1_1_2;0;0
X_39_1_1_2;0;0
X_40_1_1_2;0;0
X_41_1_1_2;0;0
X_42_1_1_2;0;0
X_43_1_1_2;0;0
X_44_1_1_2;0;0
X_45_1_1_2;0;0
X_46_1_1_2;0;0
X_47_1_1_2;0;0
X_48_1_1_2;0;0
X_49_1_1_2;0;0
X_50_1_1_2;0;0
X_51_1_1_2;0;0
X_52_1_1_2;0;0
X_53_1_1_2;0;0
X_54_1_1_2;0;0
X_55_1_1_2;0;0
X_56_1_1_2;0;0
X_57_1_1_2;0;0
X_0_1_1_3;0;0
X_1_1_1_3;0;0
X_2_1_1_3;0;0
X_3_1_1_3;0;0
X_4_1_1_3;0;0
X_5_1_1_3;0;0
X_6_1_1_3;0;0
X_7_1_1_3;0;0
X_8_1_1_3;0;0
X_9_1_1_3;0;0
X_10_1_1_3;0;0
X_11_1_1_3;0;0
X_12_1_1_3;0;0
X_13_1_1_3;0;0
X_14_1_1_3;0;0
X_15_1_1_3;0;0
X_16_1_1_3;0;0
X_17_1_1_3;0;0
X_18_1_1_3;0;0
X_19_1_1_3;0;0
X_20_1_1_3;0;0
X_21_1_1_3;0;0
X_22_1_1_3;0;0
X_23_1_1_3;0;0
X_24_1_1_3;0;0
X_25_1_1_3;0;0
X_26_1_1_3;0;0
X_27_1_1_3;0;0
X_28_1_1_3;0;0
X_29_1_1_3;0;0
X_30_1_1_3;0;0
X_31_1_1_3;0;0
X_32_1_1_3;0;0
X_33_1_1_3;0;0
X_34_1_1_3;0;0
X_35_1_1_3;0;0
X_36_1_1_3;0;0
X_37_1_1_3;0;0
X_38_1_1_3;0;0
X_39_1_1_3;0;0
X_40_1_1_3;0;0
X_41_1_1_3;0;0
X_42_1_1_3;0;0
X_43_1_1_3;0;0
X_44_1_1_3;0;0
X_45_1_1_3;0;0
X_46_1_1_3;0;0
X_47_1_1_3;0;0
X_48_1_1_3;1;1
X_49_1_1_3;0;0
X_50_1_1_3;0;0
X_51_1_1_3;0;0
X_52_1_1_3;0;0
X_53_1_1_3;0;0
X_54_1_1_3;0;0
X_55_1_1_3;0;0
X_56_1_1_3;0;0
X_57_1_1_3;0;0
X_0_1_1_4;0;0
X_1_1_1_4;0;0
X_2_1_1_4;0;0
X_3_1_1_4;0;0
X_4_1_1_4;0;0
X_5_1_1_4;0;0
X_6_1_1_4;0;0
X_7_1_1_4;0;0
X_8_1_1_4;0;0
X_9_1_1_4;0;0
X_10_1_1_4;0;0
X_11_1_1_4;0;0
X_12_1_1_4;0;0
X_13_1_1_4;0;0
X_14_1_1_4;0;0
X_15_1_1_4;0;0
X_16_1_1_4;0;0
X_17_1_1_4;1;1
X_18_1_1_4;0;0
X_19_1_1_4;0;0
X_20_1_1_4;0;0
X_21_1_1_4;0;0
X_22_1_1_4;0;0
X_23_1_1_4;0;0
X_24_1_1_4;0;0
X_25_1_1_4;0;0
X_26_1_1_4;0;0
X_27_1_1_4;0;0
X_28_1_1_4;0;0
X_29_1_1_4;0;0
X_30_1_1_4;0;0
X_31_1_1_4;0;0
X_32_1_1_4;0;0
X_33_1_1_4;0;0
X_34_1_1_4;0;0
X_35_1_1_4;0;0
X_36_1_1_4;0;0
X_37_1_1_4;0;0
X_38_1_1_4;0;0
X_39_1_1_4;0;0
X_40_1_1_4;0;0
X_41_1_1_4;0;0
X_42_1_1_4;0;0
X_43_1_1_4;0;0
X_44_1_1_4;0;0
X_45_1_1_4;0;0
X_46_1_1_4;0;0
X_47_1_1_4;0;0
X_48_1_1_4;0;0
X_49_1_1_4;0;0
X_50_1_1_4;0;0
X_51_1_1_4;0;0
X_52_1_1_4;0;0
X_53_1_1_4;0;0
X_54_1_1_4;0;0
X_55_1_1_4;0;0
X_56_1_1_4;0;0
X_57_1_1_4;0;0
X_0_1_1_5;0;0
X_1_1_1_5;0;0
X_2_1_1_5;0;0
X_3_1_1_5;0;0
X_4_1_1_5;0;0
X_5_1_1_5;0;0
X_6_1_1_5;0;0
X_7_1_1_5;0;0
X_8_1_1_5;0;0
X_9_1_1_5;0;0
X_10_1_1_5;0;0
X_11_1_1_5;0;0
X_12_1_1_5;0;0
X_13_1_1_5;0;0
X_14_1_1_5;0;0
X_15_1_1_5;0;0
X_16_1_1_5;0;0
X_17_1_1_5;0;0
X_18_1_1_5;0;0
X_19_1_1_5;0;0
X_20_1_1_5;0;0
X_21_1_1_5;0;0
X_22_1_1_5;0;0
X_23_1_1_5;0;0
X_24_1_1_5;1;1
X_25_1_1_5;0;0
X_26_1_1_5;0;0
X_27_1_1_5;0;0
X_28_1_1_5;0;0
X_29_1_1_5;0;0
X_30_1_1_5;0;0
X_31_1_1_5;0;0
X_32_1_1_5;0;0
X_33_1_1_5;0;0
X_34_1_1_5;0;0
X_35_1_1_5;0;0
X_36_1_1_5;0;0
X_37_1_1_5;0;0
X_38_1_1_5;0;0
X_39_1_1_5;0;0
X_40_1_1_5;0;0
X_41_1_1_5;0;0
X_42_1_1_5;0;0
X_43_1_1_5;0;0
X_44_1_1_5;0;0
X_45_1_1_5;0;0
X_46_1_1_5;0;0
X_47_1_1_5;0;0
X_48_1_1_5;0;0
X_49_1_1_5;0;0
X_50_1_1_5;0;0
X_51_1_1_5;0;0
X_52_1_1_5;0;0
X_53_1_1_5;0;0
X_54_1_1_5;0;0
X_55_1_1_5;0;0
X_56_1_1_5;0;0
X_57_1_1_5;0;0
X_0_1_1_6;0;0
X_1_1_1_6;0;0
X_2_1_1_6;0;0
X_3_1_1_6;0;0
X_4_1_1_6;0;0
X_5_1_1_6;0;0
X_6_1_1_6;0;0
X_7_1_1_6;0;0
X_8_1_1_6;0;0
X_9_1_1_6;0;0
X_10_1_1_6;0;0
X_11_1_1_6;0;0
X_12_1_1_6;0;0
X_13_1_1_6;0;0
X_14_1_1_6;0;0
X_15_1_1_6;0;0
X_16_1_1_6;0;0
X_17_1_1_6;0;0
X_18_1_1_6;0;0
X_19_1_1_6;0;0
X_20_1_1_6;0;0
X_21_1_1_6;0;0
X_22_1_1_6;0;0
X_23_1_1_6;0;0
X_24_1_1_6;1;1
X_25_1_1_6;0;0
X_26_1_1_6;0;0
X_27_1_1_6;0;0
X_28_1_1_6;0;0
X_29_1_1_6;0;0
X_30_1_1_6;0;0
X_31_1_1_6;0;0
X_32_1_1_6;0;0
X_33_1_1_6;0;0
X_34_1_1_6;0;0
X_35_1_1_6;0;0
X_36_1_1_6;0;0
X_37_1_1_6;0;0
X_38_1_1_6;0;0
X_39_1_1_6;0;0
X_40_1_1_6;0;0
X_41_1_1_6;0;0
X_42_1_1_6;0;0
X_43_1_1_6;0;0
X_44_1_1_6;0;0
X_45_1_1_6;0;0
X_46_1_1_6;0;0
X_47_1_1_6;0;0
X_48_1_1_6;0;0
X_49_1_1_6;0;0
X_50_1_1_6;0;0
X_51_1_1_6;0;0
X_52_1_1_6;0;0
X_53_1_1_6;0;0
X_54_1_1_6;0;0
X_55_1_1_6;0;0
X_56_1_1_6;0;0
X_57_1_1_6;0;0
X_0_1_2_0;0;0
X_1_1_2_0;0;0
X_2_1_2_0;0;0
X_3_1_2_0;0;0
X_4_1_2_0;0;0
X_5_1_2_0;0;0
X_6_1_2_0;0;0
X_7_1_2_0;0;0
X_8_1_2_0;0;0
X_9_1_2_0;0;0
X_10_1_2_0;0;0
X_11_1_2_0;0;0
X_12_1_2_0;0;0
X_13_1_2_0;0;0
X_14_1_2_0;0;0
X_15_1_2_0;0;0
X_16_1_2_0;0;0
X_17_1_2_0;0;0
X_18_1_2_0;0;0
X_19_1_2_0;0;0
X_20_1_2_0;0;0
X_21_1_2_0;0;0
X_22_1_2_0;0;0
X_23_1_2_0;0;0
X_24_1_2_0;0;0
X_25_1_2_0;0;0
X_26_1_2_0;0;0
X_27_1_2_0;0;0
X_28_1_2_0;0;0
X_29_1_2_0;0;0
X_30_1_2_0;0;0
X_31_1_2_0;0;0
X_32_1_2_0;0;0
X_33_1_2_0;1;1
X_34_1_2_0;0;0
X_35_1_2_0;0;0
X_36_1_2_0;0;0
X_37_1_2_0;0;0
X_38_1_2_0;0;0
X_39_1_2_0;0;0
X_40_1_2_0;0;0
X_41_1_2_0;0;0
X_42_1_2_0;0;0
X_43_1_2_0;0;0
X_44_1_2_0;0;0
X_45_1_2_0;0;0
X_46_1_2_0;0;0
X_47_1_2_0;0;0
X_48_1_2_0;0;0
X_49_1_2_0;0;0
X_50_1_2_0;0;0
X_51_1_2_0;0;0
X_52_1_2_0;0;0
X_53_1_2_0;0;0
X_54_1_2_0;0;0
X_55_1_2_0;0;0
X_56_1_2_0;0;0
X_57_1_2_0;0;0
X_0_1_2_1;0;0
X_1_1_2_1;0;0
X_2_1_2_1;0;0
X_3_1_2_1;0;0
X_4_1_2_1;0;0
X_5_1_2_1;0;0
X_6_1_2_1;0;0
X_7_1_2_1;0;0
X_8_1_2_1;0;0
X_9_1_2_1;0;0
X_10_1_2_1;0;0
X_11_1_2_1;0;0
X_12_1_2_1;0;0
X_13_1_2_1;0;0
X_14_1_2_1;0;0
X_15_1_2_1;0;0
X_16_1_2_1;0;0
X_17_1_2_1;0;0
X_18_1_2_1;0;0
X_19_1_2_1;0;0
X_20_1_2_1;0;0
X_21_1_2_1;0;0
X_22_1_2_1;0;0
X_23_1_2_1;0;0
X_24_1_2_1;0;0
X_25_1_2_1;0;0
X_26_1_2_1;0;0
X_27_1_2_1;0;0
X_28_1_2_1;0;0
X_29_1_2_1;0;0
X_30_1_2_1;0;0
X_31_1_2_1;0;0
X_32_1_2_1;0;0
X_33_1_2_1;0;0
X_34_1_2_1;0;0
X_35_1_2_1;0;0
X_36_1_2_1;0;0
X_37_1_2_1;0;0
X_38_1_2_1;0;0
X_39_1_2_1;0;0
X_40_1_2_1;1;1
X_41_1_2_1;0;0
X_42_1_2_1;0;0
X_43_1_2_1;0;0
X_44_1_2_1;0;0
X_45_1_2_1;0;0
X_46_1_2_1;0;0
X_47_1_2_1;0;0
X_48_1_2_1;0;0
X_49_1_2_1;0;0
X_50_1_2_1;0;0
X_51_1_2_1;0;0
X_52_1_2_1;0;0
X_53_1_2_1;0;0
X_54_1_2_1;0;0
X_55_1_2_1;0;0
X_56_1_2_1;0;0
X_57_1_2_1;0;0
X_0_1_2_2;0;0
X_1_1_2_2;0;0
X_2_1_2_2;0;0
X_3_1_2_2;0;0
