Variables;MILP Feasible;result
X_164_7_0_2;0;0
X_165_7_0_2;0;0
X_166_7_0_2;0;0
X_167_7_0_2;0;0
X_168_7_0_2;0;0
X_169_7_0_2;0;0
X_170_7_0_2;0;0
X_171_7_0_2;0;0
X_172_7_0_2;0;0
X_173_7_0_2;0;0
X_174_7_0_2;0;0
X_175_7_0_2;0;0
X_176_7_0_2;0;0
X_177_7_0_2;0;0
X_178_7_0_2;0;0
X_179_7_0_2;0;0
X_0_7_0_3;0;0
X_1_7_0_3;0;0
X_2_7_0_3;0;0
X_3_7_0_3;0;0
X_4_7_0_3;0;0
X_5_7_0_3;0;0
X_6_7_0_3;0;0
X_7_7_0_3;0;0
X_8_7_0_3;0;0
X_9_7_0_3;0;0
X_10_7_0_3;0;0
X_11_7_0_3;0;0
X_12_7_0_3;0;0
X_13_7_0_3;0;0
X_14_7_0_3;0;0
X_15_7_0_3;0;0
X_16_7_0_3;0;0
X_17_7_0_3;0;0
X_18_7_0_3;0;0
X_19_7_0_3;0;0
X_20_7_0_3;0;0
X_21_7_0_3;0;0
X_22_7_0_3;0;0
X_23_7_0_3;0;0
X_24_7_0_3;0;0
X_25_7_0_3;0;0
X_26_7_0_3;0;0
X_27_7_0_3;0;0
X_28_7_0_3;0;0
X_29_7_0_3;0;0
X_30_7_0_3;0;0
X_31_7_0_3;0;0
X_32_7_0_3;0;0
X_33_7_0_3;0;0
X_34_7_0_3;0;0
X_35_7_0_3;0;0
X_36_7_0_3;0;0
X_37_7_0_3;0;0
X_38_7_0_3;0;0
X_39_7_0_3;0;0
X_40_7_0_3;0;0
X_41_7_0_3;0;0
X_42_7_0_3;0;0
X_43_7_0_3;0;0
X_44_7_0_3;0;0
X_45_7_0_3;0;0
X_46_7_0_3;0;0
X_47_7_0_3;0;0
X_48_7_0_3;0;0
X_49_7_0_3;0;0
X_50_7_0_3;0;0
X_51_7_0_3;0;0
X_52_7_0_3;0;0
X_53_7_0_3;0;0
X_54_7_0_3;0;0
X_55_7_0_3;0;0
X_56_7_0_3;0;0
X_57_7_0_3;0;0
X_58_7_0_3;0;0
X_59_7_0_3;0;0
X_60_7_0_3;0;0
X_61_7_0_3;0;0
X_62_7_0_3;0;0
X_63_7_0_3;0;0
X_64_7_0_3;0;0
X_65_7_0_3;0;0
X_66_7_0_3;0;0
X_67_7_0_3;0;0
X_68_7_0_3;0;0
X_69_7_0_3;0;0
X_70_7_0_3;0;0
X_71_7_0_3;0;0
X_72_7_0_3;0;0
X_73_7_0_3;0;0
X_74_7_0_3;0;0
X_75_7_0_3;0;0
X_76_7_0_3;0;0
X_77_7_0_3;0;0
X_78_7_0_3;0;0
X_79_7_0_3;0;0
X_80_7_0_3;0;0
X_81_7_0_3;0;0
X_82_7_0_3;0;0
X_83_7_0_3;0;0
X_84_7_0_3;0;0
X_85_7_0_3;0;0
X_86_7_0_3;0;0
X_87_7_0_3;0;0
X_88_7_0_3;0;0
X_89_7_0_3;0;0
X_90_7_0_3;0;0
X_91_7_0_3;0;0
X_92_7_0_3;0;0
X_93_7_0_3;0;0
X_94_7_0_3;0;0
X_95_7_0_3;0;0
X_96_7_0_3;0;0
X_97_7_0_3;0;0
X_98_7_0_3;0;0
X_99_7_0_3;0;0
X_100_7_0_3;0;0
X_101_7_0_3;0;0
X_102_7_0_3;0;0
X_103_7_0_3;0;0
X_104_7_0_3;0;0
X_105_7_0_3;0;0
X_106_7_0_3;0;0
X_107_7_0_3;0;0
X_108_7_0_3;0;0
X_109_7_0_3;0;0
X_110_7_0_3;0;0
X_111_7_0_3;0;0
X_112_7_0_3;0;0
X_113_7_0_3;0;0
X_114_7_0_3;0;0
X_115_7_0_3;0;0
X_116_7_0_3;0;0
X_117_7_0_3;0;0
X_118_7_0_3;0;0
X_119_7_0_3;0;0
X_120_7_0_3;0;0
X_121_7_0_3;0;0
X_122_7_0_3;0;0
X_123_7_0_3;0;0
X_124_7_0_3;0;0
X_125_7_0_3;0;0
X_126_7_0_3;0;0
X_127_7_0_3;0;0
X_128_7_0_3;0;0
X_129_7_0_3;0;0
X_130_7_0_3;0;0
X_131_7_0_3;0;0
X_132_7_0_3;0;0
X_133_7_0_3;0;0
X_134_7_0_3;0;0
X_135_7_0_3;0;0
X_136_7_0_3;0;0
X_137_7_0_3;0;0
X_138_7_0_3;0;0
X_139_7_0_3;0;0
X_140_7_0_3;0;0
X_141_7_0_3;0;0
X_142_7_0_3;0;0
X_143_7_0_3;0;0
X_144_7_0_3;0;0
X_145_7_0_3;0;0
X_146_7_0_3;0;0
X_147_7_0_3;0;0
X_148_7_0_3;0;0
X_149_7_0_3;0;0
X_150_7_0_3;0;0
X_151_7_0_3;0;0
X_152_7_0_3;0;0
X_153_7_0_3;0;0
X_154_7_0_3;0;0
X_155_7_0_3;0;0
X_156_7_0_3;0;0
X_157_7_0_3;0;0
X_158_7_0_3;0;0
X_159_7_0_3;0;0
X_160_7_0_3;0;0
X_161_7_0_3;0;0
X_162_7_0_3;0;0
X_163_7_0_3;0;0
X_164_7_0_3;0;0
X_165_7_0_3;0;0
X_166_7_0_3;0;0
X_167_7_0_3;0;0
X_168_7_0_3;0;0
X_169_7_0_3;0;0
X_170_7_0_3;0;0
X_171_7_0_3;0;0
X_172_7_0_3;0;0
X_173_7_0_3;0;0
X_174_7_0_3;0;0
X_175_7_0_3;0;0
X_176_7_0_3;0;0
X_177_7_0_3;0;0
X_178_7_0_3;0;0
X_179_7_0_3;0;0
X_0_7_0_4;0;0
X_1_7_0_4;0;0
X_2_7_0_4;0;0
X_3_7_0_4;0;0
X_4_7_0_4;0;0
X_5_7_0_4;0;0
X_6_7_0_4;0;0
X_7_7_0_4;0;0
X_8_7_0_4;0;0
X_9_7_0_4;0;0
X_10_7_0_4;0;0
X_11_7_0_4;0;0
X_12_7_0_4;0;0
X_13_7_0_4;0;0
X_14_7_0_4;0;0
X_15_7_0_4;0;0
X_16_7_0_4;0;0
X_17_7_0_4;0;0
X_18_7_0_4;0;0
X_19_7_0_4;0;0
X_20_7_0_4;0;0
X_21_7_0_4;0;0
X_22_7_0_4;0;0
X_23_7_0_4;0;0
X_24_7_0_4;0;0
X_25_7_0_4;0;0
X_26_7_0_4;0;0
X_27_7_0_4;0;0
X_28_7_0_4;0;0
X_29_7_0_4;0;0
X_30_7_0_4;0;0
X_31_7_0_4;0;0
X_32_7_0_4;0;0
X_33_7_0_4;0;0
X_34_7_0_4;0;0
X_35_7_0_4;0;0
X_36_7_0_4;0;0
X_37_7_0_4;0;0
X_38_7_0_4;0;0
X_39_7_0_4;0;0
X_40_7_0_4;0;0
X_41_7_0_4;0;0
X_42_7_0_4;0;0
X_43_7_0_4;0;0
X_44_7_0_4;0;0
X_45_7_0_4;0;0
X_46_7_0_4;0;0
X_47_7_0_4;0;0
X_48_7_0_4;0;0
X_49_7_0_4;0;0
X_50_7_0_4;0;0
X_51_7_0_4;0;0
X_52_7_0_4;0;0
X_53_7_0_4;0;0
X_54_7_0_4;0;0
X_55_7_0_4;0;0
X_56_7_0_4;0;0
X_57_7_0_4;0;0
X_58_7_0_4;0;0
X_59_7_0_4;0;0
X_60_7_0_4;0;0
X_61_7_0_4;0;0
X_62_7_0_4;0;0
X_63_7_0_4;0;0
X_64_7_0_4;0;0
X_65_7_0_4;0;0
X_66_7_0_4;0;0
X_67_7_0_4;0;0
X_68_7_0_4;0;0
X_69_7_0_4;0;0
X_70_7_0_4;0;0
X_71_7_0_4;0;0
X_72_7_0_4;0;0
X_73_7_0_4;0;0
X_74_7_0_4;0;0
X_75_7_0_4;0;0
X_76_7_0_4;0;0
X_77_7_0_4;0;0
X_78_7_0_4;0;0
X_79_7_0_4;0;0
X_80_7_0_4;0;0
X_81_7_0_4;0;0
X_82_7_0_4;0;0
X_83_7_0_4;0;0
X_84_7_0_4;0;0
X_85_7_0_4;0;0
X_86_7_0_4;0;0
X_87_7_0_4;0;0
X_88_7_0_4;0;0
X_89_7_0_4;0;0
X_90_7_0_4;0;0
X_91_7_0_4;0;0
X_92_7_0_4;0;0
X_93_7_0_4;0;0
X_94_7_0_4;0;0
X_95_7_0_4;0;0
X_96_7_0_4;0;0
X_97_7_0_4;0;0
X_98_7_0_4;0;0
X_99_7_0_4;0;0
X_100_7_0_4;0;0
X_101_7_0_4;0;0
X_102_7_0_4;0;0
X_103_7_0_4;0;0
X_104_7_0_4;0;0
X_105_7_0_4;0;0
X_106_7_0_4;0;0
X_107_7_0_4;0;0
X_108_7_0_4;0;0
X_109_7_0_4;0;0
X_110_7_0_4;0;0
X_111_7_0_4;0;0
X_112_7_0_4;0;0
X_113_7_0_4;0;0
X_114_7_0_4;0;0
X_115_7_0_4;0;0
X_116_7_0_4;0;0
X_117_7_0_4;0;0
X_118_7_0_4;0;0
X_119_7_0_4;0;0
X_120_7_0_4;0;0
X_121_7_0_4;0;0
X_122_7_0_4;0;0
X_123_7_0_4;0;0
X_124_7_0_4;0;0
X_125_7_0_4;0;0
X_126_7_0_4;0;0
X_127_7_0_4;0;0
X_128_7_0_4;0;0
X_129_7_0_4;0;0
X_130_7_0_4;0;0
X_131_7_0_4;0;0
X_132_7_0_4;0;0
X_133_7_0_4;0;0
X_134_7_0_4;0;0
X_135_7_0_4;0;0
X_136_7_0_4;0;0
X_137_7_0_4;0;0
X_138_7_0_4;0;0
X_139_7_0_4;0;0
X_140_7_0_4;0;0
X_141_7_0_4;0;0
X_142_7_0_4;0;0
X_143_7_0_4;0;0
X_144_7_0_4;0;0
X_145_7_0_4;0;0
X_146_7_0_4;0;0
X_147_7_0_4;0;0
X_148_7_0_4;0;0
X_149_7_0_4;0;0
X_150_7_0_4;0;0
X_151_7_0_4;0;0
X_152_7_0_4;0;0
X_153_7_0_4;0;0
X_154_7_0_4;0;0
X_155_7_0_4;0;0
X_156_7_0_4;0;0
X_157_7_0_4;0;0
X_158_7_0_4;0;0
X_159_7_0_4;0;0
X_160_7_0_4;0;0
X_161_7_0_4;0;0
X_162_7_0_4;0;0
X_163_7_0_4;0;0
X_164_7_0_4;0;0
X_165_7_0_4;0;0
X_166_7_0_4;0;0
X_167_7_0_4;0;0
X_168_7_0_4;0;0
X_169_7_0_4;0;0
X_170_7_0_4;0;0
X_171_7_0_4;0;0
X_172_7_0_4;0;0
X_173_7_0_4;0;0
X_174_7_0_4;0;0
X_175_7_0_4;0;0
X_176_7_0_4;0;0
X_177_7_0_4;0;0
X_178_7_0_4;0;0
X_179_7_0_4;0;0
X_0_7_0_5;0;0
X_1_7_0_5;0;0
X_2_7_0_5;0;0
X_3_7_0_5;0;0
X_4_7_0_5;0;0
X_5_7_0_5;0;0
X_6_7_0_5;0;0
X_7_7_0_5;0;0
X_8_7_0_5;0;0
X_9_7_0_5;0;0
X_10_7_0_5;0;0
X_11_7_0_5;0;0
X_12_7_0_5;0;0
X_13_7_0_5;0;0
X_14_7_0_5;0;0
X_15_7_0_5;0;0
X_16_7_0_5;0;0
X_17_7_0_5;0;0
X_18_7_0_5;0;0
X_19_7_0_5;0;0
X_20_7_0_5;0;0
X_21_7_0_5;0;0
X_22_7_0_5;0;0
X_23_7_0_5;0;0
X_24_7_0_5;0;0
X_25_7_0_5;0;0
X_26_7_0_5;0;0
X_27_7_0_5;0;0
X_28_7_0_5;0;0
X_29_7_0_5;0;0
X_30_7_0_5;0;0
X_31_7_0_5;0;0
X_32_7_0_5;0;0
X_33_7_0_5;0;0
X_34_7_0_5;0;0
X_35_7_0_5;0;0
X_36_7_0_5;0;0
X_37_7_0_5;0;0
X_38_7_0_5;0;0
X_39_7_0_5;0;0
X_40_7_0_5;0;0
X_41_7_0_5;0;0
X_42_7_0_5;0;0
X_43_7_0_5;0;0
X_44_7_0_5;0;0
X_45_7_0_5;0;0
X_46_7_0_5;0;0
X_47_7_0_5;0;0
X_48_7_0_5;0;0
X_49_7_0_5;0;0
X_50_7_0_5;0;0
X_51_7_0_5;0;0
X_52_7_0_5;0;0
X_53_7_0_5;0;0
X_54_7_0_5;0;0
X_55_7_0_5;0;0
X_56_7_0_5;0;0
X_57_7_0_5;0;0
X_58_7_0_5;0;0
X_59_7_0_5;0;0
X_60_7_0_5;0;0
X_61_7_0_5;0;0
X_62_7_0_5;0;0
X_63_7_0_5;0;0
X_64_7_0_5;0;0
X_65_7_0_5;0;0
X_66_7_0_5;0;0
X_67_7_0_5;0;0
X_68_7_0_5;0;0
X_69_7_0_5;0;0
X_70_7_0_5;0;0
X_71_7_0_5;0;0
X_72_7_0_5;0;0
X_73_7_0_5;0;0
X_74_7_0_5;0;0
X_75_7_0_5;0;0
X_76_7_0_5;0;0
X_77_7_0_5;0;0
X_78_7_0_5;0;0
X_79_7_0_5;0;0
X_80_7_0_5;0;0
X_81_7_0_5;0;0
X_82_7_0_5;0;0
X_83_7_0_5;0;0
X_84_7_0_5;0;0
X_85_7_0_5;0;0
X_86_7_0_5;0;0
X_87_7_0_5;0;0
X_88_7_0_5;0;0
X_89_7_0_5;0;0
X_90_7_0_5;0;0
X_91_7_0_5;0;0
X_92_7_0_5;0;0
X_93_7_0_5;0;0
X_94_7_0_5;0;0
X_95_7_0_5;0;0
X_96_7_0_5;0;0
X_97_7_0_5;0;0
X_98_7_0_5;0;0
X_99_7_0_5;0;0
X_100_7_0_5;0;0
X_101_7_0_5;0;0
X_102_7_0_5;0;0
X_103_7_0_5;0;0
X_104_7_0_5;0;0
X_105_7_0_5;0;0
X_106_7_0_5;0;0
X_107_7_0_5;0;0
X_108_7_0_5;0;0
X_109_7_0_5;0;0
X_110_7_0_5;0;0
X_111_7_0_5;0;0
X_112_7_0_5;0;0
X_113_7_0_5;0;0
X_114_7_0_5;0;0
X_115_7_0_5;0;0
X_116_7_0_5;0;0
X_117_7_0_5;0;0
X_118_7_0_5;0;0
X_119_7_0_5;0;0
X_120_7_0_5;0;0
X_121_7_0_5;0;0
X_122_7_0_5;0;0
X_123_7_0_5;0;0
X_124_7_0_5;0;0
X_125_7_0_5;0;0
X_126_7_0_5;0;0
X_127_7_0_5;0;0
X_128_7_0_5;0;0
X_129_7_0_5;0;0
X_130_7_0_5;0;0
X_131_7_0_5;0;0
X_132_7_0_5;0;0
X_133_7_0_5;0;0
X_134_7_0_5;0;0
X_135_7_0_5;0;0
X_136_7_0_5;0;0
X_137_7_0_5;0;0
X_138_7_0_5;0;0
X_139_7_0_5;0;0
X_140_7_0_5;0;0
X_141_7_0_5;0;0
X_142_7_0_5;0;0
X_143_7_0_5;0;0
X_144_7_0_5;0;0
X_145_7_0_5;0;0
X_146_7_0_5;0;0
X_147_7_0_5;0;0
X_148_7_0_5;0;0
X_149_7_0_5;0;0
X_150_7_0_5;0;0
X_151_7_0_5;0;0
X_152_7_0_5;0;0
X_153_7_0_5;0;0
X_154_7_0_5;0;0
X_155_7_0_5;0;0
X_156_7_0_5;0;0
X_157_7_0_5;0;0
X_158_7_0_5;0;0
X_159_7_0_5;0;0
X_160_7_0_5;0;0
X_161_7_0_5;0;0
X_162_7_0_5;0;0
X_163_7_0_5;0;0
X_164_7_0_5;0;0
X_165_7_0_5;0;0
X_166_7_0_5;0;0
X_167_7_0_5;0;0
X_168_7_0_5;0;0
X_169_7_0_5;0;0
X_170_7_0_5;0;0
X_171_7_0_5;0;0
X_172_7_0_5;0;0
X_173_7_0_5;0;0
X_174_7_0_5;0;0
X_175_7_0_5;0;0
X_176_7_0_5;0;0
X_177_7_0_5;0;0
X_178_7_0_5;0;0
X_179_7_0_5;0;0
X_0_7_0_6;0;0
X_1_7_0_6;0;0
X_2_7_0_6;0;0
X_3_7_0_6;0;0
X_4_7_0_6;0;0
X_5_7_0_6;0;0
X_6_7_0_6;0;0
X_7_7_0_6;0;0
X_8_7_0_6;0;0
X_9_7_0_6;0;0
X_10_7_0_6;0;0
X_11_7_0_6;0;0
X_12_7_0_6;0;0
X_13_7_0_6;0;0
X_14_7_0_6;0;0
X_15_7_0_6;0;0
X_16_7_0_6;0;0
X_17_7_0_6;0;0
X_18_7_0_6;0;0
X_19_7_0_6;0;0
X_20_7_0_6;0;0
X_21_7_0_6;0;0
X_22_7_0_6;0;0
X_23_7_0_6;0;0
X_24_7_0_6;0;0
X_25_7_0_6;0;0
X_26_7_0_6;0;0
X_27_7_0_6;0;0
X_28_7_0_6;0;0
X_29_7_0_6;0;0
X_30_7_0_6;0;0
X_31_7_0_6;0;0
X_32_7_0_6;0;0
X_33_7_0_6;0;0
X_34_7_0_6;0;0
X_35_7_0_6;0;0
X_36_7_0_6;0;0
X_37_7_0_6;0;0
X_38_7_0_6;0;0
X_39_7_0_6;0;0
X_40_7_0_6;0;0
X_41_7_0_6;0;0
X_42_7_0_6;0;0
X_43_7_0_6;0;0
X_44_7_0_6;0;0
X_45_7_0_6;0;0
X_46_7_0_6;0;0
X_47_7_0_6;0;0
X_48_7_0_6;0;0
X_49_7_0_6;0;0
X_50_7_0_6;0;0
X_51_7_0_6;0;0
X_52_7_0_6;0;0
X_53_7_0_6;0;0
X_54_7_0_6;0;0
X_55_7_0_6;0;0
X_56_7_0_6;0;0
X_57_7_0_6;0;0
X_58_7_0_6;0;0
X_59_7_0_6;0;0
X_60_7_0_6;0;0
X_61_7_0_6;0;0
X_62_7_0_6;0;0
X_63_7_0_6;0;0
X_64_7_0_6;0;0
X_65_7_0_6;0;0
X_66_7_0_6;0;0
X_67_7_0_6;0;0
X_68_7_0_6;0;0
X_69_7_0_6;0;0
X_70_7_0_6;0;0
X_71_7_0_6;0;0
X_72_7_0_6;0;0
X_73_7_0_6;0;0
X_74_7_0_6;0;0
X_75_7_0_6;0;0
X_76_7_0_6;0;0
X_77_7_0_6;0;0
X_78_7_0_6;0;0
X_79_7_0_6;0;0
X_80_7_0_6;0;0
X_81_7_0_6;0;0
X_82_7_0_6;0;0
X_83_7_0_6;0;0
X_84_7_0_6;0;0
X_85_7_0_6;0;0
X_86_7_0_6;0;0
X_87_7_0_6;0;0
X_88_7_0_6;0;0
X_89_7_0_6;0;0
X_90_7_0_6;0;0
X_91_7_0_6;0;0
X_92_7_0_6;0;0
X_93_7_0_6;0;0
X_94_7_0_6;0;0
X_95_7_0_6;0;0
X_96_7_0_6;0;0
X_97_7_0_6;0;0
X_98_7_0_6;0;0
X_99_7_0_6;0;0
X_100_7_0_6;0;0
X_101_7_0_6;0;0
X_102_7_0_6;0;0
X_103_7_0_6;0;0
X_104_7_0_6;0;0
X_105_7_0_6;0;0
X_106_7_0_6;0;0
X_107_7_0_6;0;0
X_108_7_0_6;0;0
X_109_7_0_6;0;0
X_110_7_0_6;0;0
X_111_7_0_6;0;0
X_112_7_0_6;0;0
X_113_7_0_6;0;0
X_114_7_0_6;0;0
X_115_7_0_6;0;0
X_116_7_0_6;0;0
X_117_7_0_6;0;0
X_118_7_0_6;0;0
X_119_7_0_6;0;0
X_120_7_0_6;0;0
X_121_7_0_6;0;0
X_122_7_0_6;0;0
X_123_7_0_6;0;0
X_124_7_0_6;0;0
X_125_7_0_6;0;0
X_126_7_0_6;0;0
X_127_7_0_6;0;0
X_128_7_0_6;0;0
X_129_7_0_6;0;0
X_130_7_0_6;0;0
X_131_7_0_6;0;0
X_132_7_0_6;0;0
X_133_7_0_6;0;0
X_134_7_0_6;0;0
X_135_7_0_6;0;0
X_136_7_0_6;0;0
X_137_7_0_6;0;0
X_138_7_0_6;0;0
X_139_7_0_6;0;0
X_140_7_0_6;0;0
X_141_7_0_6;0;0
X_142_7_0_6;0;0
X_143_7_0_6;0;0
X_144_7_0_6;0;0
X_145_7_0_6;0;0
X_146_7_0_6;0;0
X_147_7_0_6;0;0
X_148_7_0_6;0;0
X_149_7_0_6;0;0
X_150_7_0_6;0;0
X_151_7_0_6;0;0
X_152_7_0_6;0;0
X_153_7_0_6;0;0
X_154_7_0_6;0;0
X_155_7_0_6;0;0
X_156_7_0_6;0;0
X_157_7_0_6;0;0
X_158_7_0_6;0;0
X_159_7_0_6;0;0
X_160_7_0_6;0;0
X_161_7_0_6;0;0
X_162_7_0_6;0;0
X_163_7_0_6;0;0
X_164_7_0_6;0;0
X_165_7_0_6;0;0
X_166_7_0_6;0;0
X_167_7_0_6;0;0
X_168_7_0_6;0;0
X_169_7_0_6;0;0
X_170_7_0_6;0;0
X_171_7_0_6;0;0
X_172_7_0_6;0;0
X_173_7_0_6;0;0
X_174_7_0_6;0;0
X_175_7_0_6;0;0
X_176_7_0_6;0;0
X_177_7_0_6;0;0
X_178_7_0_6;0;0
X_179_7_0_6;0;0
X_0_7_1_0;0;0
X_1_7_1_0;0;0
X_2_7_1_0;0;0
X_3_7_1_0;0;0
X_4_7_1_0;0;0
X_5_7_1_0;0;0
X_6_7_1_0;0;0
X_7_7_1_0;0;0
X_8_7_1_0;0;0
X_9_7_1_0;0;0
X_10_7_1_0;0;0
X_11_7_1_0;0;0
X_12_7_1_0;0;0
X_13_7_1_0;0;0
X_14_7_1_0;0;0
X_15_7_1_0;0;0
X_16_7_1_0;0;0
X_17_7_1_0;0;0
X_18_7_1_0;0;0
X_19_7_1_0;0;0
X_20_7_1_0;0;0
X_21_7_1_0;0;0
X_22_7_1_0;0;0
X_23_7_1_0;0;0
X_24_7_1_0;0;0
X_25_7_1_0;0;0
X_26_7_1_0;0;0
X_27_7_1_0;0;0
X_28_7_1_0;0;0
X_29_7_1_0;0;0
X_30_7_1_0;0;0
X_31_7_1_0;0;0
X_32_7_1_0;0;0
X_33_7_1_0;0;0
X_34_7_1_0;0;0
X_35_7_1_0;0;0
X_36_7_1_0;0;0
X_37_7_1_0;0;0
X_38_7_1_0;0;0
X_39_7_1_0;0;0
X_40_7_1_0;0;0
X_41_7_1_0;0;0
X_42_7_1_0;0;0
X_43_7_1_0;0;0
X_44_7_1_0;0;0
X_45_7_1_0;0;0
X_46_7_1_0;0;0
X_47_7_1_0;0;0
X_48_7_1_0;0;0
X_49_7_1_0;0;0
X_50_7_1_0;0;0
X_51_7_1_0;0;0
X_52_7_1_0;0;0
X_53_7_1_0;0;0
X_54_7_1_0;0;0
X_55_7_1_0;0;0
X_56_7_1_0;0;0
X_57_7_1_0;0;0
X_58_7_1_0;0;0
X_59_7_1_0;0;0
X_60_7_1_0;0;0
X_61_7_1_0;0;0
X_62_7_1_0;0;0
X_63_7_1_0;0;0
X_64_7_1_0;0;0
X_65_7_1_0;0;0
X_66_7_1_0;0;0
X_67_7_1_0;0;0
X_68_7_1_0;0;0
X_69_7_1_0;0;0
X_70_7_1_0;0;0
X_71_7_1_0;0;0
X_72_7_1_0;0;0
X_73_7_1_0;0;0
X_74_7_1_0;0;0
X_75_7_1_0;0;0
X_76_7_1_0;0;0
X_77_7_1_0;0;0
X_78_7_1_0;0;0
X_79_7_1_0;0;0
X_80_7_1_0;0;0
X_81_7_1_0;0;0
X_82_7_1_0;0;0
X_83_7_1_0;0;0
X_84_7_1_0;0;0
X_85_7_1_0;0;0
X_86_7_1_0;0;0
X_87_7_1_0;0;0
X_88_7_1_0;0;0
X_89_7_1_0;0;0
X_90_7_1_0;0;0
X_91_7_1_0;0;0
X_92_7_1_0;0;0
X_93_7_1_0;0;0
X_94_7_1_0;0;0
X_95_7_1_0;0;0
X_96_7_1_0;0;0
X_97_7_1_0;0;0
X_98_7_1_0;0;0
X_99_7_1_0;0;0
X_100_7_1_0;0;0
X_101_7_1_0;0;0
X_102_7_1_0;0;0
X_103_7_1_0;0;0
X_104_7_1_0;0;0
X_105_7_1_0;0;0
X_106_7_1_0;0;0
X_107_7_1_0;0;0
X_108_7_1_0;0;0
X_109_7_1_0;0;0
X_110_7_1_0;0;0
X_111_7_1_0;0;0
X_112_7_1_0;0;0
X_113_7_1_0;0;0
X_114_7_1_0;0;0
X_115_7_1_0;0;0
X_116_7_1_0;0;0
X_117_7_1_0;0;0
X_118_7_1_0;0;0
X_119_7_1_0;0;0
X_120_7_1_0;0;0
X_121_7_1_0;0;0
X_122_7_1_0;0;0
X_123_7_1_0;0;0
X_124_7_1_0;0;0
X_125_7_1_0;0;0
X_126_7_1_0;0;0
X_127_7_1_0;0;0
X_128_7_1_0;0;0
X_129_7_1_0;0;0
X_130_7_1_0;0;0
X_131_7_1_0;0;0
X_132_7_1_0;0;0
X_133_7_1_0;0;0
X_134_7_1_0;0;0
X_135_7_1_0;0;0
X_136_7_1_0;0;0
X_137_7_1_0;0;0
X_138_7_1_0;0;0
X_139_7_1_0;0;0
X_140_7_1_0;0;0
X_141_7_1_0;0;0
X_142_7_1_0;0;0
X_143_7_1_0;0;0
X_144_7_1_0;0;0
X_145_7_1_0;0;0
X_146_7_1_0;0;0
X_147_7_1_0;0;0
X_148_7_1_0;0;0
X_149_7_1_0;0;0
X_150_7_1_0;0;0
X_151_7_1_0;0;0
X_152_7_1_0;0;0
X_153_7_1_0;0;0
X_154_7_1_0;0;0
X_155_7_1_0;0;0
X_156_7_1_0;0;0
X_157_7_1_0;0;0
X_158_7_1_0;0;0
X_159_7_1_0;0;0
X_160_7_1_0;0;0
X_161_7_1_0;0;0
X_162_7_1_0;0;0
X_163_7_1_0;0;0
X_164_7_1_0;0;0
X_165_7_1_0;0;0
X_166_7_1_0;0;0
X_167_7_1_0;0;0
X_168_7_1_0;0;0
X_169_7_1_0;0;0
X_170_7_1_0;0;0
X_171_7_1_0;0;0
X_172_7_1_0;0;0
X_173_7_1_0;0;0
X_174_7_1_0;0;0
X_175_7_1_0;0;0
X_176_7_1_0;0;0
X_177_7_1_0;0;0
X_178_7_1_0;0;0
X_179_7_1_0;0;0
X_0_7_1_1;0;0
X_1_7_1_1;0;0
X_2_7_1_1;0;0
X_3_7_1_1;0;0
X_4_7_1_1;0;0
X_5_7_1_1;0;0
X_6_7_1_1;0;0
X_7_7_1_1;0;0
X_8_7_1_1;0;0
X_9_7_1_1;0;0
X_10_7_1_1;0;0
X_11_7_1_1;0;0
X_12_7_1_1;0;0
X_13_7_1_1;0;0
X_14_7_1_1;0;0
X_15_7_1_1;0;0
X_16_7_1_1;0;0
X_17_7_1_1;0;0
X_18_7_1_1;0;0
X_19_7_1_1;0;0
X_20_7_1_1;0;0
X_21_7_1_1;0;0
X_22_7_1_1;0;0
X_23_7_1_1;0;0
X_24_7_1_1;0;0
X_25_7_1_1;0;0
X_26_7_1_1;0;0
X_27_7_1_1;0;0
X_28_7_1_1;0;0
X_29_7_1_1;0;0
X_30_7_1_1;0;0
X_31_7_1_1;0;0
X_32_7_1_1;0;0
X_33_7_1_1;0;0
X_34_7_1_1;0;0
X_35_7_1_1;0;0
X_36_7_1_1;0;0
X_37_7_1_1;0;0
X_38_7_1_1;0;0
X_39_7_1_1;0;0
X_40_7_1_1;0;0
X_41_7_1_1;0;0
X_42_7_1_1;0;0
X_43_7_1_1;0;0
X_44_7_1_1;0;0
X_45_7_1_1;0;0
X_46_7_1_1;0;0
X_47_7_1_1;0;0
X_48_7_1_1;0;0
X_49_7_1_1;0;0
X_50_7_1_1;0;0
X_51_7_1_1;0;0
X_52_7_1_1;0;0
X_53_7_1_1;0;0
X_54_7_1_1;0;0
X_55_7_1_1;0;0
X_56_7_1_1;0;0
X_57_7_1_1;0;0
X_58_7_1_1;0;0
X_59_7_1_1;0;0
X_60_7_1_1;0;0
X_61_7_1_1;0;0
X_62_7_1_1;0;0
X_63_7_1_1;0;0
X_64_7_1_1;0;0
X_65_7_1_1;0;0
X_66_7_1_1;0;0
X_67_7_1_1;0;0
X_68_7_1_1;0;0
X_69_7_1_1;0;0
X_70_7_1_1;0;0
X_71_7_1_1;0;0
X_72_7_1_1;0;0
X_73_7_1_1;0;0
X_74_7_1_1;0;0
X_75_7_1_1;0;0
X_76_7_1_1;0;0
X_77_7_1_1;0;0
X_78_7_1_1;0;0
X_79_7_1_1;0;0
X_80_7_1_1;0;0
X_81_7_1_1;0;0
X_82_7_1_1;0;0
